image_path,identity_id,split
data/vggface2/test/n000259/0153_03.jpg,n000259,val
data/vggface2/test/n000259/0250_04.jpg,n000259,val
data/vggface2/test/n000259/0053_02.jpg,n000259,val
data/vggface2/test/n000259/0241_01.jpg,n000259,val
data/vggface2/test/n000259/0194_01.jpg,n000259,val
data/vggface2/test/n000259/0088_02.jpg,n000259,val
data/vggface2/test/n000259/0160_02.jpg,n000259,val
data/vggface2/test/n000259/0426_01.jpg,n000259,val
data/vggface2/test/n000259/0201_01.jpg,n000259,val
data/vggface2/test/n000259/0027_01.jpg,n000259,val
data/vggface2/test/n000259/0369_01.jpg,n000259,val
data/vggface2/test/n000259/0154_01.jpg,n000259,val
data/vggface2/test/n000259/0114_01.jpg,n000259,val
data/vggface2/test/n000259/0306_02.jpg,n000259,val
data/vggface2/test/n000259/0250_03.jpg,n000259,val
data/vggface2/test/n000259/0067_01.jpg,n000259,val
data/vggface2/test/n000259/0355_01.jpg,n000259,val
data/vggface2/test/n000259/0168_01.jpg,n000259,val
data/vggface2/test/n000259/0226_01.jpg,n000259,val
data/vggface2/test/n000259/0266_01.jpg,n000259,val
data/vggface2/test/n000259/0128_01.jpg,n000259,val
data/vggface2/test/n000259/0133_01.jpg,n000259,val
data/vggface2/test/n000259/0040_01.jpg,n000259,val
data/vggface2/test/n000259/0252_02.jpg,n000259,val
data/vggface2/test/n000259/0212_02.jpg,n000259,val
data/vggface2/test/n000259/0162_04.jpg,n000259,val
data/vggface2/test/n000259/0173_01.jpg,n000259,val
data/vggface2/test/n000259/0318_01.jpg,n000259,val
data/vggface2/test/n000259/0125_01.jpg,n000259,val
data/vggface2/test/n000259/0383_01.jpg,n000259,val
data/vggface2/test/n000259/0244_02.jpg,n000259,val
data/vggface2/test/n000259/0191_02.jpg,n000259,val
data/vggface2/test/n000259/0079_02.jpg,n000259,val
data/vggface2/test/n000259/0204_02.jpg,n000259,val
data/vggface2/test/n000259/0016_01.jpg,n000259,val
data/vggface2/test/n000259/0221_03.jpg,n000259,val
data/vggface2/test/n000259/0358_01.jpg,n000259,val
data/vggface2/test/n000259/0165_01.jpg,n000259,val
data/vggface2/test/n000259/0096_01.jpg,n000259,val
data/vggface2/test/n000259/0151_02.jpg,n000259,val
data/vggface2/test/n000259/0417_01.jpg,n000259,val
data/vggface2/test/n000259/0230_01.jpg,n000259,val
data/vggface2/test/n000259/0349_03.jpg,n000259,val
data/vggface2/test/n000259/0270_01.jpg,n000259,val
data/vggface2/test/n000259/0398_01.jpg,n000259,val
data/vggface2/test/n000259/0303_01.jpg,n000259,val
data/vggface2/test/n000259/0192_01.jpg,n000259,val
data/vggface2/test/n000259/0247_01.jpg,n000259,val
data/vggface2/test/n000259/0268_02.jpg,n000259,val
data/vggface2/test/n000259/0334_01.jpg,n000259,val
data/vggface2/test/n000259/0109_01.jpg,n000259,val
data/vggface2/test/n000259/0198_03.jpg,n000259,val
data/vggface2/test/n000259/0118_04.jpg,n000259,val
data/vggface2/test/n000259/0149_01.jpg,n000259,val
data/vggface2/test/n000259/0021_01.jpg,n000259,val
data/vggface2/test/n000259/0287_01.jpg,n000259,val
data/vggface2/test/n000259/0152_01.jpg,n000259,val
data/vggface2/test/n000259/0095_02.jpg,n000259,val
data/vggface2/test/n000259/0268_05.jpg,n000259,val
data/vggface2/test/n000259/0112_01.jpg,n000259,val
data/vggface2/test/n000259/0189_01.jpg,n000259,val
data/vggface2/test/n000259/0061_01.jpg,n000259,val
data/vggface2/test/n000259/0037_01.jpg,n000259,val
data/vggface2/test/n000259/0379_01.jpg,n000259,val
data/vggface2/test/n000259/0144_01.jpg,n000259,val
data/vggface2/test/n000259/0083_02.jpg,n000259,val
data/vggface2/test/n000259/0195_03.jpg,n000259,val
data/vggface2/test/n000259/0339_01.jpg,n000259,val
data/vggface2/test/n000259/0104_01.jpg,n000259,val
data/vggface2/test/n000259/0077_01.jpg,n000259,val
data/vggface2/test/n000259/0184_01.jpg,n000259,val
data/vggface2/test/n000259/0251_01.jpg,n000259,val
data/vggface2/test/n000259/0130_02.jpg,n000259,val
data/vggface2/test/n000259/0368_03.jpg,n000259,val
data/vggface2/test/n000259/0436_01.jpg,n000259,val
data/vggface2/test/n000259/0363_02.jpg,n000259,val
data/vggface2/test/n000259/0099_01.jpg,n000259,val
data/vggface2/test/n000259/0171_01.jpg,n000259,val
data/vggface2/test/n000259/0418_01.jpg,n000259,val
data/vggface2/test/n000259/0002_01.jpg,n000259,val
data/vggface2/test/n000259/0042_01.jpg,n000259,val
data/vggface2/test/n000259/0397_01.jpg,n000259,val
data/vggface2/test/n000259/0131_01.jpg,n000259,val
data/vggface2/test/n000259/0386_03.jpg,n000259,val
data/vggface2/test/n000259/0264_01.jpg,n000259,val
data/vggface2/test/n000259/0059_01.jpg,n000259,val
data/vggface2/test/n000259/0403_01.jpg,n000259,val
data/vggface2/test/n000259/0019_01.jpg,n000259,val
data/vggface2/test/n000259/0036_02.jpg,n000259,val
data/vggface2/test/n000259/0357_01.jpg,n000259,val
data/vggface2/test/n000259/0082_01.jpg,n000259,val
data/vggface2/test/n000259/0113_02.jpg,n000259,val
data/vggface2/test/n000259/0272_01.jpg,n000259,val
data/vggface2/test/n000259/0232_01.jpg,n000259,val
data/vggface2/test/n000259/0020_02.jpg,n000259,val
data/vggface2/test/n000259/0341_01.jpg,n000259,val
data/vggface2/test/n000259/0094_01.jpg,n000259,val
data/vggface2/test/n000259/0238_03.jpg,n000259,val
data/vggface2/test/n000259/0153_02.jpg,n000259,val
data/vggface2/test/n000259/0167_01.jpg,n000259,val
data/vggface2/test/n000259/0238_04.jpg,n000259,val
data/vggface2/test/n000259/0229_01.jpg,n000259,val
data/vggface2/test/n000259/0014_01.jpg,n000259,val
data/vggface2/test/n000259/0269_01.jpg,n000259,val
data/vggface2/test/n000259/0054_01.jpg,n000259,val
data/vggface2/test/n000259/0381_01.jpg,n000259,val
data/vggface2/test/n000259/0127_01.jpg,n000259,val
data/vggface2/test/n000259/0108_02.jpg,n000259,val
data/vggface2/test/n000259/0302_02.jpg,n000259,val
data/vggface2/test/n000259/0254_03.jpg,n000259,val
data/vggface2/test/n000259/0181_03.jpg,n000259,val
data/vggface2/test/n000259/0110_01.jpg,n000259,val
data/vggface2/test/n000259/0285_01.jpg,n000259,val
data/vggface2/test/n000259/0150_01.jpg,n000259,val
data/vggface2/test/n000259/0023_01.jpg,n000259,val
data/vggface2/test/n000259/0416_02.jpg,n000259,val
data/vggface2/test/n000259/0205_01.jpg,n000259,val
data/vggface2/test/n000259/0038_01.jpg,n000259,val
data/vggface2/test/n000259/0359_02.jpg,n000259,val
data/vggface2/test/n000259/0376_01.jpg,n000259,val
data/vggface2/test/n000259/0308_07.jpg,n000259,val
data/vggface2/test/n000259/0336_01.jpg,n000259,val
data/vggface2/test/n000259/0181_04.jpg,n000259,val
data/vggface2/test/n000259/0078_01.jpg,n000259,val
data/vggface2/test/n000259/0057_02.jpg,n000259,val
data/vggface2/test/n000259/0001_02.jpg,n000259,val
data/vggface2/test/n000259/0213_01.jpg,n000259,val
data/vggface2/test/n000259/0219_03.jpg,n000259,val
data/vggface2/test/n000259/0360_01.jpg,n000259,val
data/vggface2/test/n000259/0288_01.jpg,n000259,val
data/vggface2/test/n000259/0227_05.jpg,n000259,val
data/vggface2/test/n000259/0320_01.jpg,n000259,val
data/vggface2/test/n000259/0132_02.jpg,n000259,val
data/vggface2/test/n000259/0186_01.jpg,n000259,val
data/vggface2/test/n000259/0253_01.jpg,n000259,val
data/vggface2/test/n000259/0331_03.jpg,n000259,val
data/vggface2/test/n000259/0248_01.jpg,n000259,val
data/vggface2/test/n000259/0075_01.jpg,n000259,val
data/vggface2/test/n000259/0129_02.jpg,n000259,val
data/vggface2/test/n000259/0106_01.jpg,n000259,val
data/vggface2/test/n000259/0001_05.jpg,n000259,val
data/vggface2/test/n000259/0146_01.jpg,n000259,val
data/vggface2/test/n000259/0169_02.jpg,n000259,val
data/vggface2/test/n000259/0208_01.jpg,n000259,val
data/vggface2/test/n000259/0035_01.jpg,n000259,val
data/vggface2/test/n000259/0400_02.jpg,n000259,val
data/vggface2/test/n000259/0105_01.jpg,n000259,val
data/vggface2/test/n000259/0076_01.jpg,n000259,val
data/vggface2/test/n000259/0224_02.jpg,n000259,val
data/vggface2/test/n000259/0145_01.jpg,n000259,val
data/vggface2/test/n000259/0290_01.jpg,n000259,val
data/vggface2/test/n000259/0363_01.jpg,n000259,val
data/vggface2/test/n000259/0210_01.jpg,n000259,val
data/vggface2/test/n000259/0250_01.jpg,n000259,val
data/vggface2/test/n000259/0185_01.jpg,n000259,val
data/vggface2/test/n000259/0397_02.jpg,n000259,val
data/vggface2/test/n000259/0148_01.jpg,n000259,val
data/vggface2/test/n000259/0375_01.jpg,n000259,val
data/vggface2/test/n000259/0246_01.jpg,n000259,val
data/vggface2/test/n000259/0193_01.jpg,n000259,val
data/vggface2/test/n000259/0108_01.jpg,n000259,val
data/vggface2/test/n000259/0335_01.jpg,n000259,val
data/vggface2/test/n000259/0272_02.jpg,n000259,val
data/vggface2/test/n000259/0060_01.jpg,n000259,val
data/vggface2/test/n000259/0188_01.jpg,n000259,val
data/vggface2/test/n000259/0153_01.jpg,n000259,val
data/vggface2/test/n000259/0017_01.jpg,n000259,val
data/vggface2/test/n000259/0164_01.jpg,n000259,val
data/vggface2/test/n000259/0308_04.jpg,n000259,val
data/vggface2/test/n000259/0124_01.jpg,n000259,val
data/vggface2/test/n000259/0388_03.jpg,n000259,val
data/vggface2/test/n000259/0382_01.jpg,n000259,val
data/vggface2/test/n000259/0057_01.jpg,n000259,val
data/vggface2/test/n000259/0190_02.jpg,n000259,val
data/vggface2/test/n000259/0245_02.jpg,n000259,val
data/vggface2/test/n000259/0308_03.jpg,n000259,val
data/vggface2/test/n000259/0063_02.jpg,n000259,val
data/vggface2/test/n000259/0110_02.jpg,n000259,val
data/vggface2/test/n000259/0097_01.jpg,n000259,val
data/vggface2/test/n000259/0285_02.jpg,n000259,val
data/vggface2/test/n000259/0231_01.jpg,n000259,val
data/vggface2/test/n000259/0416_01.jpg,n000259,val
data/vggface2/test/n000259/0267_01.jpg,n000259,val
data/vggface2/test/n000259/0129_01.jpg,n000259,val
data/vggface2/test/n000259/0001_06.jpg,n000259,val
data/vggface2/test/n000259/0081_01.jpg,n000259,val
data/vggface2/test/n000259/0354_01.jpg,n000259,val
data/vggface2/test/n000259/0227_01.jpg,n000259,val
data/vggface2/test/n000259/0035_02.jpg,n000259,val
data/vggface2/test/n000259/0249_10.jpg,n000259,val
data/vggface2/test/n000259/0001_01.jpg,n000259,val
data/vggface2/test/n000259/0172_01.jpg,n000259,val
data/vggface2/test/n000259/0227_06.jpg,n000259,val
data/vggface2/test/n000259/0041_01.jpg,n000259,val
data/vggface2/test/n000259/0253_02.jpg,n000259,val
data/vggface2/test/n000259/0249_06.jpg,n000259,val
data/vggface2/test/n000259/0321_01.jpg,n000259,val
data/vggface2/test/n000259/0315_05.jpg,n000259,val
data/vggface2/test/n000259/0187_01.jpg,n000259,val
data/vggface2/test/n000259/0080_05.jpg,n000259,val
data/vggface2/test/n000259/0212_01.jpg,n000259,val
data/vggface2/test/n000259/0289_01.jpg,n000259,val
data/vggface2/test/n000259/0168_02.jpg,n000259,val
data/vggface2/test/n000259/0034_01.jpg,n000259,val
data/vggface2/test/n000259/0226_02.jpg,n000259,val
data/vggface2/test/n000259/0401_02.jpg,n000259,val
data/vggface2/test/n000259/0074_01.jpg,n000259,val
data/vggface2/test/n000259/0107_01.jpg,n000259,val
data/vggface2/test/n000259/0395_05.jpg,n000259,val
data/vggface2/test/n000259/0151_01.jpg,n000259,val
data/vggface2/test/n000259/0343_02.jpg,n000259,val
data/vggface2/test/n000259/0022_01.jpg,n000259,val
data/vggface2/test/n000259/0366_03.jpg,n000259,val
data/vggface2/test/n000259/0062_01.jpg,n000259,val
data/vggface2/test/n000259/0111_01.jpg,n000259,val
data/vggface2/test/n000259/0337_01.jpg,n000259,val
data/vggface2/test/n000259/0318_02.jpg,n000259,val
data/vggface2/test/n000259/0079_01.jpg,n000259,val
data/vggface2/test/n000259/0191_01.jpg,n000259,val
data/vggface2/test/n000259/0039_01.jpg,n000259,val
data/vggface2/test/n000259/0204_01.jpg,n000259,val
data/vggface2/test/n000259/0377_01.jpg,n000259,val
data/vggface2/test/n000259/0233_01.jpg,n000259,val
data/vggface2/test/n000259/0268_06.jpg,n000259,val
data/vggface2/test/n000259/0273_01.jpg,n000259,val
data/vggface2/test/n000259/0380_01.jpg,n000259,val
data/vggface2/test/n000259/0055_01.jpg,n000259,val
data/vggface2/test/n000259/0268_01.jpg,n000259,val
data/vggface2/test/n000259/0126_01.jpg,n000259,val
data/vggface2/test/n000259/0374_02.jpg,n000259,val
data/vggface2/test/n000259/0166_01.jpg,n000259,val
data/vggface2/test/n000259/0207_02.jpg,n000259,val
data/vggface2/test/n000259/0015_01.jpg,n000259,val
data/vggface2/test/n000259/0228_01.jpg,n000259,val
data/vggface2/test/n000259/0396_01.jpg,n000259,val
data/vggface2/test/n000259/0043_01.jpg,n000259,val
data/vggface2/test/n000259/0170_01.jpg,n000259,val
data/vggface2/test/n000259/0098_01.jpg,n000259,val
data/vggface2/test/n000259/0211_02.jpg,n000259,val
data/vggface2/test/n000259/0347_03.jpg,n000259,val
data/vggface2/test/n000259/0003_01.jpg,n000259,val
data/vggface2/test/n000259/0018_01.jpg,n000259,val
data/vggface2/test/n000259/0356_01.jpg,n000259,val
data/vggface2/test/n000259/0104_02.jpg,n000259,val
data/vggface2/test/n000259/0316_01.jpg,n000259,val
data/vggface2/test/n000259/0058_01.jpg,n000259,val
data/vggface2/test/n000259/0265_01.jpg,n000259,val
data/vggface2/test/n000259/0282_01.jpg,n000259,val
data/vggface2/test/n000259/0157_01.jpg,n000259,val
data/vggface2/test/n000259/0024_01.jpg,n000259,val
data/vggface2/test/n000259/0227_07.jpg,n000259,val
data/vggface2/test/n000259/0064_01.jpg,n000259,val
data/vggface2/test/n000259/0259_01.jpg,n000259,val
data/vggface2/test/n000259/0117_01.jpg,n000259,val
data/vggface2/test/n000259/0197_01.jpg,n000259,val
data/vggface2/test/n000259/0242_01.jpg,n000259,val
data/vggface2/test/n000259/0202_01.jpg,n000259,val
data/vggface2/test/n000259/0293_03.jpg,n000259,val
data/vggface2/test/n000259/0308_02.jpg,n000259,val
data/vggface2/test/n000259/0069_01.jpg,n000259,val
data/vggface2/test/n000259/0029_01.jpg,n000259,val
data/vggface2/test/n000259/0214_01.jpg,n000259,val
data/vggface2/test/n000259/0086_02.jpg,n000259,val
data/vggface2/test/n000259/0294_01.jpg,n000259,val
data/vggface2/test/n000259/0141_01.jpg,n000259,val
data/vggface2/test/n000259/0407_02.jpg,n000259,val
data/vggface2/test/n000259/0032_01.jpg,n000259,val
data/vggface2/test/n000259/0308_05.jpg,n000259,val
data/vggface2/test/n000259/0313_02.jpg,n000259,val
data/vggface2/test/n000259/0257_02.jpg,n000259,val
data/vggface2/test/n000259/0045_01.jpg,n000259,val
data/vggface2/test/n000259/0278_01.jpg,n000259,val
data/vggface2/test/n000259/0136_01.jpg,n000259,val
data/vggface2/test/n000259/0176_01.jpg,n000259,val
data/vggface2/test/n000259/0005_01.jpg,n000259,val
data/vggface2/test/n000259/0031_02.jpg,n000259,val
data/vggface2/test/n000259/0223_01.jpg,n000259,val
data/vggface2/test/n000259/0297_02.jpg,n000259,val
data/vggface2/test/n000259/0350_01.jpg,n000259,val
data/vggface2/test/n000259/0085_01.jpg,n000259,val
data/vggface2/test/n000259/0119_05.jpg,n000259,val
data/vggface2/test/n000259/0071_02.jpg,n000259,val
data/vggface2/test/n000259/0008_01.jpg,n000259,val
data/vggface2/test/n000259/0410_22.jpg,n000259,val
data/vggface2/test/n000259/0346_01.jpg,n000259,val
data/vggface2/test/n000259/0093_01.jpg,n000259,val
data/vggface2/test/n000259/0306_01.jpg,n000259,val
data/vggface2/test/n000259/0048_01.jpg,n000259,val
data/vggface2/test/n000259/0120_01.jpg,n000259,val
data/vggface2/test/n000259/0088_01.jpg,n000259,val
data/vggface2/test/n000259/0013_01.jpg,n000259,val
data/vggface2/test/n000259/0200_01.jpg,n000259,val
data/vggface2/test/n000259/0052_02.jpg,n000259,val
data/vggface2/test/n000259/0115_01.jpg,n000259,val
data/vggface2/test/n000259/0066_01.jpg,n000259,val
data/vggface2/test/n000259/0373_06.jpg,n000259,val
data/vggface2/test/n000259/0026_01.jpg,n000259,val
data/vggface2/test/n000259/0347_02.jpg,n000259,val
data/vggface2/test/n000259/0155_01.jpg,n000259,val
data/vggface2/test/n000259/0103_01.jpg,n000259,val
data/vggface2/test/n000259/0070_01.jpg,n000259,val
data/vggface2/test/n000259/0030_01.jpg,n000259,val
data/vggface2/test/n000259/0296_01.jpg,n000259,val
data/vggface2/test/n000259/0143_01.jpg,n000259,val
data/vggface2/test/n000259/0365_01.jpg,n000259,val
data/vggface2/test/n000259/0177_02.jpg,n000259,val
data/vggface2/test/n000259/0216_01.jpg,n000259,val
data/vggface2/test/n000259/0431_01.jpg,n000259,val
data/vggface2/test/n000259/0183_01.jpg,n000259,val
data/vggface2/test/n000259/0256_01.jpg,n000259,val
data/vggface2/test/n000259/0389_01.jpg,n000259,val
data/vggface2/test/n000259/0261_01.jpg,n000259,val
data/vggface2/test/n000259/0249_09.jpg,n000259,val
data/vggface2/test/n000259/0140_02.jpg,n000259,val
data/vggface2/test/n000259/0087_01.jpg,n000259,val
data/vggface2/test/n000259/0406_01.jpg,n000259,val
data/vggface2/test/n000259/0007_01.jpg,n000259,val
data/vggface2/test/n000259/0349_01.jpg,n000259,val
data/vggface2/test/n000259/0134_01.jpg,n000259,val
data/vggface2/test/n000259/0309_01.jpg,n000259,val
data/vggface2/test/n000259/0180_02.jpg,n000259,val
data/vggface2/test/n000259/0047_01.jpg,n000259,val
data/vggface2/test/n000259/0392_01.jpg,n000259,val
data/vggface2/test/n000259/0011_01.jpg,n000259,val
data/vggface2/test/n000259/0424_02.jpg,n000259,val
data/vggface2/test/n000259/0162_01.jpg,n000259,val
data/vggface2/test/n000259/0122_01.jpg,n000259,val
data/vggface2/test/n000259/0051_01.jpg,n000259,val
data/vggface2/test/n000259/0384_01.jpg,n000259,val
data/vggface2/test/n000259/0249_07.jpg,n000259,val
data/vggface2/test/n000259/0277_01.jpg,n000259,val
data/vggface2/test/n000259/0139_01.jpg,n000259,val
data/vggface2/test/n000259/0116_02.jpg,n000259,val
data/vggface2/test/n000259/0156_02.jpg,n000259,val
data/vggface2/test/n000259/0283_02.jpg,n000259,val
data/vggface2/test/n000259/0179_01.jpg,n000259,val
data/vggface2/test/n000259/0091_01.jpg,n000259,val
data/vggface2/test/n000106/0126_01.jpg,n000106,val
data/vggface2/test/n000106/0055_01.jpg,n000106,val
data/vggface2/test/n000106/0268_01.jpg,n000106,val
data/vggface2/test/n000106/0015_01.jpg,n000106,val
data/vggface2/test/n000106/0228_01.jpg,n000106,val
data/vggface2/test/n000106/0207_02.jpg,n000106,val
data/vggface2/test/n000106/0166_01.jpg,n000106,val
data/vggface2/test/n000106/0149_02.jpg,n000106,val
data/vggface2/test/n000106/0095_01.jpg,n000106,val
data/vggface2/test/n000106/0189_02.jpg,n000106,val
data/vggface2/test/n000106/0083_01.jpg,n000106,val
data/vggface2/test/n000106/0018_01.jpg,n000106,val
data/vggface2/test/n000106/0225_01.jpg,n000106,val
data/vggface2/test/n000106/0265_01.jpg,n000106,val
data/vggface2/test/n000106/0130_01.jpg,n000106,val
data/vggface2/test/n000106/0251_02.jpg,n000106,val
data/vggface2/test/n000106/0043_01.jpg,n000106,val
data/vggface2/test/n000106/0003_01.jpg,n000106,val
data/vggface2/test/n000106/0170_01.jpg,n000106,val
data/vggface2/test/n000106/0034_01.jpg,n000106,val
data/vggface2/test/n000106/0074_01.jpg,n000106,val
data/vggface2/test/n000106/0187_01.jpg,n000106,val
data/vggface2/test/n000106/0218_03.jpg,n000106,val
data/vggface2/test/n000106/0212_01.jpg,n000106,val
data/vggface2/test/n000106/0079_01.jpg,n000106,val
data/vggface2/test/n000106/0244_01.jpg,n000106,val
data/vggface2/test/n000106/0125_02.jpg,n000106,val
data/vggface2/test/n000106/0165_02.jpg,n000106,val
data/vggface2/test/n000106/0039_01.jpg,n000106,val
data/vggface2/test/n000106/0204_01.jpg,n000106,val
data/vggface2/test/n000106/0022_01.jpg,n000106,val
data/vggface2/test/n000106/0151_01.jpg,n000106,val
data/vggface2/test/n000106/0111_01.jpg,n000106,val
data/vggface2/test/n000106/0062_01.jpg,n000106,val
data/vggface2/test/n000106/0302_01.jpg,n000106,val
data/vggface2/test/n000106/0110_02.jpg,n000106,val
data/vggface2/test/n000106/0063_02.jpg,n000106,val
data/vggface2/test/n000106/0231_01.jpg,n000106,val
data/vggface2/test/n000106/0097_01.jpg,n000106,val
data/vggface2/test/n000106/0164_01.jpg,n000106,val
data/vggface2/test/n000106/0017_01.jpg,n000106,val
data/vggface2/test/n000106/0205_02.jpg,n000106,val
data/vggface2/test/n000106/0057_01.jpg,n000106,val
data/vggface2/test/n000106/0124_01.jpg,n000106,val
data/vggface2/test/n000106/0172_01.jpg,n000106,val
data/vggface2/test/n000106/0213_02.jpg,n000106,val
data/vggface2/test/n000106/0041_01.jpg,n000106,val
data/vggface2/test/n000106/0320_02.jpg,n000106,val
data/vggface2/test/n000106/0132_01.jpg,n000106,val
data/vggface2/test/n000106/0129_01.jpg,n000106,val
data/vggface2/test/n000106/0106_02.jpg,n000106,val
data/vggface2/test/n000106/0035_02.jpg,n000106,val
data/vggface2/test/n000106/0227_01.jpg,n000106,val
data/vggface2/test/n000106/0146_02.jpg,n000106,val
data/vggface2/test/n000106/0169_01.jpg,n000106,val
data/vggface2/test/n000106/0081_01.jpg,n000106,val
data/vggface2/test/n000106/0210_01.jpg,n000106,val
data/vggface2/test/n000106/0171_02.jpg,n000106,val
data/vggface2/test/n000106/0185_01.jpg,n000106,val
data/vggface2/test/n000106/0250_01.jpg,n000106,val
data/vggface2/test/n000106/0105_01.jpg,n000106,val
data/vggface2/test/n000106/0145_01.jpg,n000106,val
data/vggface2/test/n000106/0188_01.jpg,n000106,val
data/vggface2/test/n000106/0113_01.jpg,n000106,val
data/vggface2/test/n000106/0153_01.jpg,n000106,val
data/vggface2/test/n000106/0232_02.jpg,n000106,val
data/vggface2/test/n000106/0020_01.jpg,n000106,val
data/vggface2/test/n000106/0206_01.jpg,n000106,val
data/vggface2/test/n000106/0167_02.jpg,n000106,val
data/vggface2/test/n000106/0199_03.jpg,n000106,val
data/vggface2/test/n000106/0108_01.jpg,n000106,val
data/vggface2/test/n000106/0335_01.jpg,n000106,val
data/vggface2/test/n000106/0246_01.jpg,n000106,val
data/vggface2/test/n000106/0028_02.jpg,n000106,val
data/vggface2/test/n000106/0007_01.jpg,n000106,val
data/vggface2/test/n000106/0047_01.jpg,n000106,val
data/vggface2/test/n000106/0180_02.jpg,n000106,val
data/vggface2/test/n000106/0134_01.jpg,n000106,val
data/vggface2/test/n000106/0073_02.jpg,n000106,val
data/vggface2/test/n000106/0261_01.jpg,n000106,val
data/vggface2/test/n000106/0221_01.jpg,n000106,val
data/vggface2/test/n000106/0087_01.jpg,n000106,val
data/vggface2/test/n000106/0343_04.jpg,n000106,val
data/vggface2/test/n000106/0179_01.jpg,n000106,val
data/vggface2/test/n000106/0091_01.jpg,n000106,val
data/vggface2/test/n000106/0162_01.jpg,n000106,val
data/vggface2/test/n000106/0011_01.jpg,n000106,val
data/vggface2/test/n000106/0122_01.jpg,n000106,val
data/vggface2/test/n000106/0066_01.jpg,n000106,val
data/vggface2/test/n000106/0115_01.jpg,n000106,val
data/vggface2/test/n000106/0328_01.jpg,n000106,val
data/vggface2/test/n000106/0155_01.jpg,n000106,val
data/vggface2/test/n000106/0026_01.jpg,n000106,val
data/vggface2/test/n000106/0200_01.jpg,n000106,val
data/vggface2/test/n000106/0052_02.jpg,n000106,val
data/vggface2/test/n000106/0177_02.jpg,n000106,val
data/vggface2/test/n000106/0158_01.jpg,n000106,val
data/vggface2/test/n000106/0189_03.jpg,n000106,val
data/vggface2/test/n000106/0256_01.jpg,n000106,val
data/vggface2/test/n000106/0262_02.jpg,n000106,val
data/vggface2/test/n000106/0103_01.jpg,n000106,val
data/vggface2/test/n000106/0030_01.jpg,n000106,val
data/vggface2/test/n000106/0085_01.jpg,n000106,val
data/vggface2/test/n000106/0142_02.jpg,n000106,val
data/vggface2/test/n000106/0223_01.jpg,n000106,val
data/vggface2/test/n000106/0071_02.jpg,n000106,val
data/vggface2/test/n000106/0263_01.jpg,n000106,val
data/vggface2/test/n000106/0102_02.jpg,n000106,val
data/vggface2/test/n000106/0136_01.jpg,n000106,val
data/vggface2/test/n000106/0045_01.jpg,n000106,val
data/vggface2/test/n000106/0182_02.jpg,n000106,val
data/vggface2/test/n000106/0005_01.jpg,n000106,val
data/vggface2/test/n000106/0120_01.jpg,n000106,val
data/vggface2/test/n000106/0053_01.jpg,n000106,val
data/vggface2/test/n000106/0013_01.jpg,n000106,val
data/vggface2/test/n000106/0160_01.jpg,n000106,val
data/vggface2/test/n000106/0088_01.jpg,n000106,val
data/vggface2/test/n000106/0093_01.jpg,n000106,val
data/vggface2/test/n000106/0008_01.jpg,n000106,val
data/vggface2/test/n000106/0275_01.jpg,n000106,val
data/vggface2/test/n000106/0242_01.jpg,n000106,val
data/vggface2/test/n000106/0202_01.jpg,n000106,val
data/vggface2/test/n000106/0219_01.jpg,n000106,val
data/vggface2/test/n000106/0157_01.jpg,n000106,val
data/vggface2/test/n000106/0178_02.jpg,n000106,val
data/vggface2/test/n000106/0090_02.jpg,n000106,val
data/vggface2/test/n000106/0117_01.jpg,n000106,val
data/vggface2/test/n000106/0276_02.jpg,n000106,val
data/vggface2/test/n000106/0064_01.jpg,n000106,val
data/vggface2/test/n000106/0259_01.jpg,n000106,val
data/vggface2/test/n000106/0032_01.jpg,n000106,val
data/vggface2/test/n000106/0141_01.jpg,n000106,val
data/vggface2/test/n000106/0294_01.jpg,n000106,val
data/vggface2/test/n000106/0101_01.jpg,n000106,val
data/vggface2/test/n000106/0072_01.jpg,n000106,val
data/vggface2/test/n000106/0069_01.jpg,n000106,val
data/vggface2/test/n000106/0254_01.jpg,n000106,val
data/vggface2/test/n000106/0181_01.jpg,n000106,val
data/vggface2/test/n000106/0175_02.jpg,n000106,val
data/vggface2/test/n000106/0029_01.jpg,n000106,val
data/vggface2/test/n000106/0214_01.jpg,n000106,val
data/vggface2/test/n000106/0119_01.jpg,n000106,val
data/vggface2/test/n000106/0238_02.jpg,n000106,val
data/vggface2/test/n000106/0217_01.jpg,n000106,val
data/vggface2/test/n000106/0176_02.jpg,n000106,val
data/vggface2/test/n000106/0020_03.jpg,n000106,val
data/vggface2/test/n000106/0159_01.jpg,n000106,val
data/vggface2/test/n000106/0350_02.jpg,n000106,val
data/vggface2/test/n000106/0031_01.jpg,n000106,val
data/vggface2/test/n000106/0102_01.jpg,n000106,val
data/vggface2/test/n000106/0154_01.jpg,n000106,val
data/vggface2/test/n000106/0027_01.jpg,n000106,val
data/vggface2/test/n000106/0235_02.jpg,n000106,val
data/vggface2/test/n000106/0048_02.jpg,n000106,val
data/vggface2/test/n000106/0067_01.jpg,n000106,val
data/vggface2/test/n000106/0114_01.jpg,n000106,val
data/vggface2/test/n000106/0194_01.jpg,n000106,val
data/vggface2/test/n000106/0241_01.jpg,n000106,val
data/vggface2/test/n000106/0201_01.jpg,n000106,val
data/vggface2/test/n000106/0236_01.jpg,n000106,val
data/vggface2/test/n000106/0024_02.jpg,n000106,val
data/vggface2/test/n000106/0001_03.jpg,n000106,val
